t,ball_x,ball_y,holder_id,holder_team,reward,team0_r,team1_r
64217,349.13658142089844,149.8159637451172,38394,1,-0.8,0.0,0.01
64219,346.1119079589844,150.69168090820312,38394,1,0.0,0.0,0.01
64222,340.97972106933594,154.20618438720703,38394,1,0.0,0.0,0.01
64343,260.7600402832031,138.32118225097656,38487,0,-0.8,0.01,0.0
64344,261.6953582763672,138.39627075195312,38487,0,0.0,0.01,0.0
64345,262.00543212890625,138.42108917236328,38487,0,0.0,0.01,0.0
64346,262.0727996826172,138.42757415771484,38487,0,0.0,0.01,0.0
64347,262.6958465576172,138.5741958618164,38279,0,1.2,0.01,0.0
64348,262.8897705078125,138.62230682373047,38279,0,0.0,0.01,0.0
64349,262.93995666503906,138.6362075805664,38279,0,0.0,0.01,0.0
64350,262.943603515625,138.63875579833984,38279,0,0.0,0.01,0.0
64351,262.67742919921875,139.0942840576172,38279,0,0.0,0.01,0.0
64352,262.5704040527344,139.25843048095703,38279,0,0.0,0.01,0.0
64353,262.5250701904297,139.31420135498047,38279,0,0.0,0.01,0.0
64354,262.5036926269531,139.3301773071289,38279,0,0.0,0.01,0.0
64367,324.0835723876953,140.5835723876953,38470,1,-0.8,0.0,0.01
64448,329.88018798828125,138.73870086669922,38441,1,1.2,0.0,0.01
64449,328.9557342529297,138.6619110107422,38470,1,1.2,0.0,0.01
64450,328.65342712402344,138.61814880371094,38470,1,0.0,0.0,0.01
64451,328.47283935546875,138.61344146728516,38470,1,0.0,0.0,0.01
64452,328.43280029296875,138.61356353759766,38470,1,0.0,0.0,0.01
64453,328.4341125488281,138.6169662475586,38470,1,0.0,0.0,0.01
64454,328.4729919433594,138.60059356689453,38470,1,0.0,0.0,0.01
64455,328.47801208496094,138.5709457397461,38470,1,0.0,0.0,0.01
64456,328.4960632324219,138.57801055908203,38470,1,0.0,0.0,0.01
64458,329.73744201660156,138.66182708740234,38470,1,0.0,0.0,0.01
64480,406.4487762451172,98.4991340637207,38366,1,1.2,0.0,0.01
64481,406.52915954589844,98.51173400878906,38366,1,0.0,0.0,0.01
64611,480.0600280761719,167.99738311767578,38636,1,1.2,0.0,0.01
64613,477.28875732421875,179.8909454345703,38636,1,0.0,0.0,0.01
64647,493.78460693359375,193.39144897460938,38601,1,1.2,0.0,0.01
64648,493.7845458984375,193.39156341552734,38601,1,0.0,0.0,0.01
64650,497.7304382324219,193.48198699951172,38601,1,0.0,0.0,0.01
64651,500.0097961425781,194.10755920410156,38601,1,0.0,0.0,0.01
64652,500.76698303222656,194.31543731689453,38601,1,0.0,0.0,0.01
64654,504.40057373046875,194.1955337524414,38601,1,0.0,0.0,0.01
64655,505.68357849121094,194.16638946533203,38601,1,0.0,0.0,0.01
64656,508.2429962158203,194.27556610107422,38601,1,0.0,0.0,0.01
64657,509.0076904296875,194.3109130859375,38601,1,0.0,0.0,0.01
64658,511.3802947998047,194.63870239257812,38658,1,1.2,0.0,0.01
64659,512.1658020019531,194.75653076171875,38658,1,0.0,0.0,0.01
64660,513.8118896484375,194.55064392089844,38658,1,0.0,0.0,0.01
64661,516.3345336914062,194.4928741455078,38642,1,1.2,0.0,0.01
64662,517.2040405273438,194.46648406982422,38642,1,0.0,0.0,0.01
64664,522.0053405761719,194.74356079101562,38642,1,0.0,0.0,0.01
64665,522.8916320800781,194.799072265625,38642,1,0.0,0.0,0.01
64666,524.0564270019531,195.0835952758789,38642,1,0.0,0.0,0.01
64667,524.4622802734375,195.1962432861328,38642,1,0.0,0.0,0.01
64676,512.269287109375,194.37281799316406,38642,1,0.0,0.0,0.01
64678,505.8198547363281,194.67191314697266,38642,1,0.0,0.0,0.01
64679,502.71849060058594,194.43790435791016,38642,1,0.0,0.0,0.01
64680,501.6815643310547,194.36132049560547,38642,1,0.0,0.0,0.01
64681,499.15562438964844,194.53458404541016,38642,1,0.0,0.0,0.01
64682,498.4118347167969,194.59410858154297,38642,1,0.0,0.0,0.01
64683,496.233154296875,194.77784729003906,38642,1,0.0,0.0,0.01
64684,494.84165954589844,195.21070098876953,38665,1,1.2,0.0,0.01
64685,494.3954315185547,195.372314453125,38665,1,0.0,0.0,0.01
64688,497.5970153808594,201.92689514160156,38642,1,1.2,0.0,0.01
64690,504.7508850097656,203.43040466308594,38674,1,1.2,0.0,0.01
64692,520.8408508300781,204.2311248779297,38687,1,1.2,0.0,0.01
64700,548.3584289550781,207.00167846679688,38702,1,1.2,0.0,0.01
64701,548.3675231933594,207.00334930419922,38702,1,0.0,0.0,0.01
64703,517.6236572265625,210.47021484375,38674,1,1.2,0.0,0.01
64705,500.3375549316406,211.77279663085938,38658,1,1.2,0.0,0.01
64707,490.87059020996094,211.92244720458984,38717,1,1.2,0.0,0.01
64710,488.71519470214844,216.64308166503906,38744,1,1.2,0.0,0.01
64712,493.3454132080078,216.70745849609375,38677,1,1.2,0.0,0.01
64714,499.9414825439453,217.79310607910156,38739,1,1.2,0.0,0.01
64715,500.1615295410156,217.8342742919922,38686,1,1.2,0.0,0.01
64716,501.14306640625,219.59465789794922,38739,1,1.2,0.0,0.01
64717,504.7452392578125,220.1376190185547,38739,1,0.0,0.0,0.01
64718,506.0424041748047,220.2887191772461,38739,1,0.0,0.0,0.01
64719,507.18817138671875,221.04064178466797,38739,1,0.0,0.0,0.01
64720,507.5544738769531,221.29405975341797,38739,1,0.0,0.0,0.01
64721,508.129150390625,221.7399139404297,38739,1,0.0,0.0,0.01
64722,509.26890563964844,222.1630096435547,38739,1,0.0,0.0,0.01
64723,509.5849304199219,222.25445556640625,38739,1,0.0,0.0,0.01
64726,493.6556701660156,222.90624237060547,38739,1,0.0,0.0,0.01
64728,475.98243713378906,222.9083709716797,38776,1,1.2,0.0,0.01
64730,462.9770050048828,222.19647216796875,38776,1,0.0,0.0,0.01
64733,493.0636749267578,220.1783447265625,38776,1,0.0,0.0,0.01
64735,524.450439453125,219.6409454345703,38739,1,1.2,0.0,0.01
64738,576.41162109375,219.97223663330078,38717,1,1.2,0.0,0.01
64742,628.6530456542969,223.08293914794922,38717,1,0.0,0.0,0.01
64800,580.6114196777344,185.83821868896484,38942,1,1.2,0.0,0.01
64801,580.6553649902344,185.88601684570312,38942,1,0.0,0.0,0.01
64803,564.9496765136719,180.1048355102539,38942,1,0.0,0.0,0.01
64805,552.4136352539062,175.76039123535156,38942,1,0.0,0.0,0.01
64807,545.9281005859375,173.0627899169922,38942,1,0.0,0.0,0.01
64809,539.6889953613281,169.8123550415039,38838,1,1.2,0.0,0.01
64810,537.4598693847656,168.25727081298828,38860,1,1.2,0.0,0.01
64811,536.7114562988281,167.73516845703125,38860,1,0.0,0.0,0.01
64812,534.4554748535156,166.3297882080078,38860,1,0.0,0.0,0.01
64813,533.7574157714844,165.89849853515625,38860,1,0.0,0.0,0.01
64814,532.1784362792969,165.18988037109375,38860,1,0.0,0.0,0.01
64815,529.1106872558594,164.05047607421875,38860,1,0.0,0.0,0.01
64816,528.1021423339844,163.6856231689453,38860,1,0.0,0.0,0.01
64817,525.0336303710938,162.3582000732422,38860,1,0.0,0.0,0.01
64818,522.3582153320312,161.10921478271484,38860,1,0.0,0.0,0.01
64819,521.4461669921875,160.68466186523438,38860,1,0.0,0.0,0.01
64820,518.5906066894531,159.4265899658203,38860,1,0.0,0.0,0.01
64821,517.5906677246094,158.99686431884766,38860,1,0.0,0.0,0.01
64822,515.1186065673828,157.47640228271484,38860,1,0.0,0.0,0.01
64823,514.2666473388672,156.9420928955078,38860,1,0.0,0.0,0.01
64824,511.01585388183594,155.74797821044922,38860,1,0.0,0.0,0.01
64825,509.8936004638672,155.34326171875,38860,1,0.0,0.0,0.01
64826,507.5254821777344,154.16545867919922,38860,1,0.0,0.0,0.01
64827,506.71861267089844,153.75979614257812,38860,1,0.0,0.0,0.01
64828,504.6860046386719,152.43177032470703,38860,1,0.0,0.0,0.01
64829,503.99151611328125,151.9665985107422,38860,1,0.0,0.0,0.01
64830,503.7969970703125,151.82003021240234,38860,1,0.0,0.0,0.01
64831,500.65594482421875,150.75226593017578,38860,1,0.0,0.0,0.01
64832,497.71998596191406,149.59705352783203,38860,1,0.0,0.0,0.01
64833,496.7040252685547,149.1996841430664,38860,1,0.0,0.0,0.01
64834,495.3846893310547,148.35897827148438,38860,1,0.0,0.0,0.01
64835,494.9609375,148.07559967041016,38860,1,0.0,0.0,0.01
64836,493.0884552001953,147.30120849609375,38860,1,0.0,0.0,0.01
64837,491.58544921875,146.67557525634766,38860,1,0.0,0.0,0.01
64838,490.9854431152344,146.34735870361328,38860,1,0.0,0.0,0.01
64839,489.1842346191406,145.7613754272461,38860,1,0.0,0.0,0.01
64840,487.0398406982422,144.5940399169922,38860,1,0.0,0.0,0.01
64841,486.2801818847656,144.1838150024414,38860,1,0.0,0.0,0.01
64843,454.01014709472656,128.81663513183594,38860,1,0.0,0.0,0.01
64866,323.2586364746094,15.431333541870117,-1,0,0.0,0.0,0.01
64868,329.2461242675781,12.775806427001953,38974,0,0.0,0.0,0.01
64903,337.8462219238281,84.59758758544922,38987,1,0.0,0.0,0.01
64906,326.18943786621094,107.23018646240234,39034,0,-0.8,0.01,0.0
64909,306.67613220214844,123.58473587036133,39034,0,0.0,0.01,0.0
64914,294.0466766357422,151.5986557006836,39034,0,0.0,0.01,0.0
64926,306.90245056152344,162.93606567382812,39034,0,0.0,0.01,0.0
64927,307.9212341308594,163.0555648803711,39032,0,1.2,0.01,0.0
64928,310.1269989013672,162.975830078125,39032,0,0.0,0.01,0.0
64929,310.7673797607422,162.94886779785156,38984,1,-0.8,0.0,0.01
64930,313.48915100097656,163.11629486083984,38984,1,0.0,0.0,0.01
64955,352.40936279296875,163.91690063476562,38984,1,0.0,0.0,0.01
64957,345.3783416748047,163.38455200195312,39032,0,-0.8,0.01,0.0
64959,339.68780517578125,160.33335876464844,39032,0,0.0,0.01,0.0
64965,311.1732177734375,154.22661590576172,39032,0,0.0,0.01,0.0
64968,286.47596740722656,151.39339447021484,39032,0,0.0,0.01,0.0
64971,262.44163513183594,152.43863677978516,39032,0,0.0,0.01,0.0
64974,237.67669677734375,156.4532241821289,39032,0,0.0,0.01,0.0
64977,218.31231689453125,154.36819458007812,38984,1,-0.8,0.0,0.01
64978,214.53563690185547,154.20673370361328,39054,0,-0.8,0.01,0.0
64979,216.7419891357422,154.13600158691406,38989,1,0.0,0.01,0.0
64980,217.47097778320312,154.11985778808594,39094,0,1.2,0.01,0.0
64981,216.2458038330078,154.27242279052734,39094,0,0.0,0.01,0.0
64983,212.27645111083984,155.65721893310547,39094,0,0.0,0.01,0.0
64984,207.92652893066406,156.28987884521484,39094,0,0.0,0.01,0.0
64985,203.22506713867188,156.47747802734375,39094,0,0.0,0.01,0.0
64986,201.57552337646484,156.54125213623047,39094,0,0.0,0.01,0.0
64989,188.7731475830078,155.54852294921875,39094,0,0.0,0.01,0.0
64991,181.94686889648438,155.9377212524414,39094,0,0.0,0.01,0.0
64992,179.43517303466797,155.70452117919922,39094,0,0.0,0.01,0.0
64993,178.5932846069336,155.6254653930664,39094,0,0.0,0.01,0.0
64994,176.54625701904297,155.7791290283203,39094,0,0.0,0.01,0.0
64995,172.79074096679688,155.57745361328125,39094,0,0.0,0.01,0.0
64996,171.49555206298828,155.50322723388672,39094,0,0.0,0.01,0.0
64997,169.80176544189453,155.2386016845703,39094,0,0.0,0.01,0.0
64999,162.82998657226562,154.9247817993164,39094,0,0.0,0.01,0.0
65000,160.4969253540039,154.7170181274414,39093,0,1.2,0.01,0.0
65001,156.65352630615234,153.6239242553711,39093,0,0.0,0.01,0.0
65002,155.3469009399414,152.9969940185547,39093,0,0.0,0.01,0.0
65003,153.67229461669922,152.97489166259766,39093,0,0.0,0.01,0.0
65004,153.1271514892578,152.9749526977539,39093,0,0.0,0.01,0.0
65005,151.06785583496094,152.97635650634766,39093,0,0.0,0.01,0.0
65006,148.1909408569336,152.4387435913086,39093,0,0.0,0.01,0.0
65007,147.18689727783203,152.24394989013672,39093,0,0.0,0.01,0.0
65008,142.94558715820312,151.2613525390625,39093,0,0.0,0.01,0.0
65009,141.37738800048828,150.9091796875,39093,0,0.0,0.01,0.0
65011,134.60468292236328,149.22671508789062,39093,0,0.0,0.01,0.0
65012,130.22616577148438,147.86842346191406,39093,0,0.0,0.01,0.0
65014,123.81108474731445,145.1390838623047,39093,0,0.0,0.01,0.0
65015,120.02305221557617,143.64151000976562,39093,0,0.0,0.01,0.0
65016,118.69073867797852,143.11167907714844,39093,0,0.0,0.01,0.0
65017,114.95331192016602,141.22847747802734,39093,0,0.0,0.01,0.0
65019,111.32304763793945,138.0323257446289,39093,0,0.0,0.01,0.0
65020,112.05951690673828,135.9684295654297,39093,0,0.0,0.01,0.0
65021,114.09196472167969,132.2270736694336,39093,0,0.0,0.01,0.0
65022,114.69681549072266,131.15301513671875,39093,0,0.0,0.01,0.0
65023,116.23175811767578,128.75730895996094,39093,0,0.0,0.01,0.0
65024,118.70560836791992,127.23852157592773,39093,0,0.0,0.01,0.0
65025,119.4430046081543,126.76128005981445,39093,0,0.0,0.01,0.0
65026,121.54850387573242,125.81160354614258,39093,0,0.0,0.01,0.0
65027,123.95621109008789,125.44983291625977,39093,0,0.0,0.01,0.0
65029,134.4266128540039,125.60942077636719,39093,0,0.0,0.01,0.0
65031,139.55642700195312,126.14638900756836,39093,0,0.0,0.01,0.0
65038,161.07974243164062,109.03753662109375,39093,0,0.0,0.01,0.0
65039,161.78376007080078,107.02946090698242,39093,0,0.0,0.01,0.0
65041,159.83401489257812,102.73041534423828,39093,0,0.0,0.01,0.0
65042,158.24164581298828,101.37783432006836,39093,0,0.0,0.01,0.0
65053,154.66588592529297,96.72948455810547,39093,0,0.0,0.01,0.0
65151,535.2120056152344,148.0513916015625,39097,1,-0.8,0.0,0.01
65152,535.21240234375,148.03939056396484,39097,1,0.0,0.0,0.01
65153,535.1482238769531,148.04175567626953,39097,1,0.0,0.0,0.01
65162,534.8112487792969,148.25443267822266,39097,1,0.0,0.0,0.01
65182,263.94117736816406,109.50739669799805,39093,0,-0.8,0.01,0.0
65183,265.5779724121094,110.02922821044922,39093,0,0.0,0.01,0.0
65184,267.3790740966797,110.46874237060547,39093,0,0.0,0.01,0.0
65185,267.93064880371094,110.59845733642578,39093,0,0.0,0.01,0.0
65186,268.7803039550781,110.6800651550293,39093,0,0.0,0.01,0.0
65187,269.00555419921875,110.6982307434082,39093,0,0.0,0.01,0.0
65189,270.7415008544922,108.63017272949219,39093,0,0.0,0.01,0.0
65192,273.3852081298828,114.89580154418945,39093,0,0.0,0.01,0.0
65207,291.65943908691406,144.80233764648438,39101,0,1.2,0.01,0.0
65208,293.9441375732422,144.91979217529297,39101,0,0.0,0.01,0.0
65209,294.61634826660156,144.95503997802734,39101,0,0.0,0.01,0.0
65211,298.7308349609375,144.7049331665039,39101,0,0.0,0.01,0.0
65212,299.4738311767578,144.66033172607422,39101,0,0.0,0.01,0.0
65213,300.3795471191406,145.1537322998047,39101,0,0.0,0.01,0.0
65214,300.65614318847656,145.356689453125,39101,0,0.0,0.01,0.0
65215,302.1333465576172,145.83101654052734,39101,0,0.0,0.01,0.0
65216,303.8605499267578,146.26414489746094,39101,0,0.0,0.01,0.0
65217,306.5234680175781,147.15296936035156,39101,0,0.0,0.01,0.0
65218,307.63462829589844,147.48175048828125,39101,0,0.0,0.01,0.0
65219,308.77891540527344,147.75308990478516,39101,0,0.0,0.01,0.0
65220,310.5429229736328,148.12508392333984,39101,0,0.0,0.01,0.0
65221,311.18115234375,148.2509765625,39101,0,0.0,0.01,0.0
65222,312.28953552246094,148.27954864501953,39101,0,0.0,0.01,0.0
65223,313.6628112792969,148.37374114990234,39101,0,0.0,0.01,0.0
65224,315.0825958251953,148.7804718017578,39101,0,0.0,0.01,0.0
65225,315.57659912109375,148.9290313720703,39101,0,0.0,0.01,0.0
65226,317.18736267089844,149.26056671142578,39101,0,0.0,0.01,0.0
65227,318.314697265625,149.55530548095703,39101,0,0.0,0.01,0.0
65228,318.6883239746094,149.63855743408203,39101,0,0.0,0.01,0.0
65229,319.7547302246094,149.80184173583984,39101,0,0.0,0.01,0.0
65230,321.1031494140625,149.93402099609375,39101,0,0.0,0.01,0.0
65231,323.165771484375,150.09514617919922,39101,0,0.0,0.01,0.0
65232,323.91339111328125,150.1499786376953,39101,0,0.0,0.01,0.0
65233,324.7384033203125,150.53548431396484,39101,0,0.0,0.01,0.0
65234,326.2845458984375,150.78173828125,38989,1,-0.8,0.0,0.01
65235,326.8343811035156,150.85238647460938,38989,1,0.0,0.0,0.01
65236,327.72251892089844,150.91732025146484,38989,1,0.0,0.0,0.01
65237,328.8055419921875,150.8900604248047,38989,1,0.0,0.0,0.01
65238,330.2954406738281,151.1561737060547,38989,1,0.0,0.0,0.01
65239,330.81455993652344,151.2502212524414,38989,1,0.0,0.0,0.01
65240,331.49755859375,151.4859848022461,38989,1,0.0,0.0,0.01
65241,332.7042541503906,151.53890991210938,38989,1,0.0,0.0,0.01
65242,333.2183837890625,151.61695861816406,38989,1,0.0,0.0,0.01
65243,334.13816833496094,151.8140106201172,38989,1,0.0,0.0,0.01
65244,335.40818786621094,151.67784118652344,38989,1,0.0,0.0,0.01
65245,335.852294921875,151.62006378173828,38989,1,0.0,0.0,0.01
65246,336.8863830566406,151.91788482666016,38989,1,0.0,0.0,0.01
65247,338.0863494873047,152.20968627929688,38989,1,0.0,0.0,0.01
65248,338.5038299560547,152.31572723388672,38989,1,0.0,0.0,0.01
65249,339.3685302734375,152.37203979492188,38989,1,0.0,0.0,0.01
65250,339.6634826660156,152.38665771484375,38989,1,0.0,0.0,0.01
65251,340.0228576660156,152.4795150756836,38989,1,0.0,0.0,0.01
65252,340.8495788574219,152.3369140625,38989,1,0.0,0.0,0.01
65253,341.1283416748047,152.2789535522461,38989,1,0.0,0.0,0.01
65254,341.6064453125,152.39028930664062,38989,1,0.0,0.0,0.01
65255,341.75909423828125,152.4292984008789,38989,1,0.0,0.0,0.01
65256,342.4834899902344,152.67386627197266,38989,1,0.0,0.0,0.01
65257,343.2325439453125,152.7222442626953,38989,1,0.0,0.0,0.01
65258,343.49046325683594,152.7380828857422,38989,1,0.0,0.0,0.01
65259,344.16143798828125,152.75543212890625,38989,1,0.0,0.0,0.01
65260,344.7456359863281,152.7056427001953,38989,1,0.0,0.0,0.01
65261,344.9453430175781,152.6865234375,38989,1,0.0,0.0,0.01
65262,345.3437957763672,152.71047973632812,38989,1,0.0,0.0,0.01
65263,345.9781799316406,152.87921142578125,38989,1,0.0,0.0,0.01
65264,346.6098327636719,152.95040130615234,38989,1,0.0,0.0,0.01
65265,346.82708740234375,152.97415161132812,38989,1,0.0,0.0,0.01
65266,347.1779479980469,153.00718688964844,38989,1,0.0,0.0,0.01
65267,347.5576629638672,152.97274017333984,38989,1,0.0,0.0,0.01
65268,347.6820526123047,152.95782470703125,38989,1,0.0,0.0,0.01
65269,347.87646484375,152.942626953125,38989,1,0.0,0.0,0.01
65270,348.05401611328125,153.12506866455078,38989,1,0.0,0.0,0.01
65271,348.16839599609375,152.99453735351562,38989,1,0.0,0.0,0.01
65272,348.6940155029297,153.21036529541016,38989,1,0.0,0.0,0.01
65273,349.143798828125,153.31981658935547,38989,1,0.0,0.0,0.01
65274,349.47601318359375,153.34420776367188,38989,1,0.0,0.0,0.01
65275,349.58580017089844,153.35145568847656,38989,1,0.0,0.0,0.01
65276,349.6962890625,153.343017578125,38989,1,0.0,0.0,0.01
65277,349.7260437011719,153.32877349853516,38989,1,0.0,0.0,0.01
65278,349.7226867675781,153.3234405517578,38989,1,0.0,0.0,0.01
65279,349.7163543701172,153.31369018554688,38989,1,0.0,0.0,0.01
65280,349.9307861328125,153.2346649169922,38989,1,0.0,0.0,0.01
65281,350.0054931640625,153.2127914428711,38989,1,0.0,0.0,0.01
65282,350.02369689941406,153.20729064941406,38989,1,0.0,0.0,0.01
65283,349.9825439453125,153.18608856201172,38989,1,0.0,0.0,0.01
65284,349.9604949951172,153.1986846923828,38989,1,0.0,0.0,0.01
65285,349.944580078125,153.20479583740234,38989,1,0.0,0.0,0.01
65286,349.9277648925781,153.21643829345703,38989,1,0.0,0.0,0.01
65287,349.7881622314453,153.2488250732422,38989,1,0.0,0.0,0.01
65288,349.5745544433594,153.29338836669922,38989,1,0.0,0.0,0.01
65289,349.3292999267578,153.5783462524414,38989,1,0.0,0.0,0.01
65290,349.2397766113281,153.68254852294922,38989,1,0.0,0.0,0.01
65295,349.97166442871094,153.75261688232422,38989,1,0.0,0.0,0.01
65296,349.87953186035156,153.50542449951172,38989,1,0.0,0.0,0.01
65297,349.8599090576172,153.44422149658203,38989,1,0.0,0.0,0.01
65298,349.8319854736328,153.36803436279297,38989,1,0.0,0.0,0.01
65299,349.9190216064453,153.39159393310547,38989,1,0.0,0.0,0.01
65300,349.94427490234375,153.39485931396484,38989,1,0.0,0.0,0.01
65301,349.76112365722656,153.3306427001953,38989,1,0.0,0.0,0.01
65302,349.6918182373047,153.30631256103516,38989,1,0.0,0.0,0.01
65303,349.66175842285156,153.31382751464844,38989,1,0.0,0.0,0.01
65304,349.5937194824219,153.38717651367188,38989,1,0.0,0.0,0.01
65305,349.56842041015625,153.41537475585938,38989,1,0.0,0.0,0.01
65306,349.82464599609375,153.5025634765625,38989,1,0.0,0.0,0.01
65307,349.8442077636719,153.52628326416016,38989,1,0.0,0.0,0.01
65308,349.705810546875,153.50777435302734,38989,1,0.0,0.0,0.01
65309,349.77638244628906,153.46971130371094,38989,1,0.0,0.0,0.01
65310,349.80467224121094,153.4559555053711,38989,1,0.0,0.0,0.01
65311,349.9515380859375,153.41815185546875,38989,1,0.0,0.0,0.01
65312,349.98838806152344,153.40977478027344,38989,1,0.0,0.0,0.01
65313,349.98463439941406,153.42926788330078,38989,1,0.0,0.0,0.01
65314,349.8452911376953,153.44863891601562,38989,1,0.0,0.0,0.01
65315,349.7923889160156,153.4559326171875,38989,1,0.0,0.0,0.01
65316,349.7163848876953,153.52515411376953,38989,1,0.0,0.0,0.01
65317,350.2295684814453,153.5198516845703,38989,1,0.0,0.0,0.01
65318,350.4196014404297,153.5166778564453,38989,1,0.0,0.0,0.01
65319,350.2997741699219,153.50743103027344,38989,1,0.0,0.0,0.01
65320,350.2513732910156,153.5016326904297,38989,1,0.0,0.0,0.01
65361,346.5469207763672,152.92855072021484,38989,1,0.0,0.0,0.01
65362,347.1405792236328,152.69623565673828,38989,1,0.0,0.0,0.01
65363,347.2573699951172,152.46176147460938,38989,1,0.0,0.0,0.01
65364,347.2747802734375,152.39948272705078,38989,1,0.0,0.0,0.01
65365,347.1131591796875,152.45423889160156,38989,1,0.0,0.0,0.01
65366,347.0518035888672,152.48036193847656,38989,1,0.0,0.0,0.01
65367,347.0288848876953,152.439697265625,38989,1,0.0,0.0,0.01
65368,347.01927185058594,152.4277572631836,38989,1,0.0,0.0,0.01
65369,347.023681640625,152.412109375,38989,1,0.0,0.0,0.01
65370,347.0184631347656,152.39714813232422,38989,1,0.0,0.0,0.01
65371,347.0150146484375,152.39604949951172,38989,1,0.0,0.0,0.01
65372,347.05426025390625,152.38206481933594,38989,1,0.0,0.0,0.01
65373,347.0338592529297,152.38232421875,38989,1,0.0,0.0,0.01
65374,347.0259246826172,152.3838119506836,38989,1,0.0,0.0,0.01
65375,347.0175476074219,152.3776626586914,38989,1,0.0,0.0,0.01
65376,346.97119140625,152.37559509277344,38989,1,0.0,0.0,0.01
65377,346.9426727294922,152.38137817382812,38989,1,0.0,0.0,0.01
65378,346.8767395019531,152.37860870361328,38989,1,0.0,0.0,0.01
65379,347.0431365966797,152.26011657714844,38989,1,0.0,0.0,0.01
65380,347.10276794433594,152.2205047607422,38989,1,0.0,0.0,0.01
65381,346.9090270996094,152.32276916503906,38989,1,0.0,0.0,0.01
65382,346.82733154296875,152.23611450195312,38989,1,0.0,0.0,0.01
65383,346.79612731933594,152.22298431396484,38989,1,0.0,0.0,0.01
65384,346.78611755371094,152.21569061279297,38989,1,0.0,0.0,0.01
65385,346.79730224609375,152.26251983642578,38989,1,0.0,0.0,0.01
65386,346.7256164550781,152.26859283447266,38989,1,0.0,0.0,0.01
65387,346.8362731933594,152.20101165771484,38989,1,0.0,0.0,0.01
65388,346.8785400390625,152.17572021484375,38989,1,0.0,0.0,0.01
65389,346.8390350341797,152.21324920654297,38989,1,0.0,0.0,0.01
65390,346.7336730957031,152.27508544921875,38989,1,0.0,0.0,0.01
65391,346.6940612792969,152.29910278320312,38989,1,0.0,0.0,0.01
65392,346.6736145019531,152.31278228759766,38989,1,0.0,0.0,0.01
65393,346.67877197265625,152.3484344482422,38989,1,0.0,0.0,0.01
65394,346.6814270019531,152.36131286621094,38989,1,0.0,0.0,0.01
65395,346.6923522949219,152.33818817138672,38989,1,0.0,0.0,0.01
65396,346.69793701171875,152.32052612304688,38989,1,0.0,0.0,0.01
65397,346.69805908203125,152.3196792602539,38989,1,0.0,0.0,0.01
65398,346.6980743408203,152.32170867919922,38989,1,0.0,0.0,0.01
65399,346.6985626220703,152.3209686279297,38989,1,0.0,0.0,0.01
65400,346.6994171142578,152.3205795288086,38989,1,0.0,0.0,0.01
65401,346.70159912109375,152.31845092773438,38989,1,0.0,0.0,0.01
65402,346.70265197753906,152.31759643554688,38989,1,0.0,0.0,0.01
65403,346.7015838623047,152.3022232055664,38989,1,0.0,0.0,0.01
65404,346.7028350830078,152.304931640625,38989,1,0.0,0.0,0.01
65405,346.7015686035156,152.3070068359375,38989,1,0.0,0.0,0.01
65406,346.7017822265625,152.30763244628906,38989,1,0.0,0.0,0.01
65407,346.70030212402344,152.31068420410156,38989,1,0.0,0.0,0.01
65408,346.69960021972656,152.31346130371094,38989,1,0.0,0.0,0.01
65409,346.7012939453125,152.31417846679688,38989,1,0.0,0.0,0.01
65410,346.68531799316406,152.303955078125,38989,1,0.0,0.0,0.01
65411,346.6921691894531,152.3413314819336,38989,1,0.0,0.0,0.01
65412,346.693359375,152.358154296875,38989,1,0.0,0.0,0.01
65413,346.69677734375,152.36148071289062,38989,1,0.0,0.0,0.01
65414,346.7021484375,152.36751556396484,38989,1,0.0,0.0,0.01
65415,346.7358856201172,152.3525390625,38989,1,0.0,0.0,0.01
65416,346.7485809326172,152.34687042236328,38989,1,0.0,0.0,0.01
65417,346.75108337402344,152.34334564208984,38989,1,0.0,0.0,0.01
65418,346.7533874511719,152.3382339477539,38989,1,0.0,0.0,0.01
65419,346.75392150878906,152.33715057373047,38989,1,0.0,0.0,0.01
65420,346.75390625,152.33555603027344,38989,1,0.0,0.0,0.01
65421,346.7542724609375,152.3348846435547,38989,1,0.0,0.0,0.01
65422,346.7542266845703,152.33497619628906,38989,1,0.0,0.0,0.01
65423,346.7538757324219,152.33372497558594,38989,1,0.0,0.0,0.01
65424,346.7530822753906,152.33504486083984,38989,1,0.0,0.0,0.01
65425,346.75254821777344,152.33541107177734,38989,1,0.0,0.0,0.01
65426,346.7518615722656,152.33482360839844,38989,1,0.0,0.0,0.01
65427,346.72157287597656,152.3528289794922,38989,1,0.0,0.0,0.01
65428,346.71034240722656,152.35933685302734,38989,1,0.0,0.0,0.01
65429,346.7371520996094,152.3483123779297,38989,1,0.0,0.0,0.01
65430,346.7474670410156,152.34414672851562,38989,1,0.0,0.0,0.01
65431,346.7442321777344,152.3370590209961,38989,1,0.0,0.0,0.01
65432,346.7444610595703,152.3363037109375,38989,1,0.0,0.0,0.01
65433,346.74267578125,152.33737182617188,38989,1,0.0,0.0,0.01
65434,346.7534637451172,152.34619140625,38989,1,0.0,0.0,0.01
65435,346.7586212158203,152.34703063964844,38989,1,0.0,0.0,0.01
65436,346.76075744628906,152.34813690185547,38989,1,0.0,0.0,0.01
65437,346.76153564453125,152.34844970703125,38989,1,0.0,0.0,0.01
